3092	>	1945	>	30	>	9	>	2	>	2	>	15	>	
30112	>	1946	>	30	>	11	>	2	>	2	>	11	>	
30132	>	1947	>	30	>	13	>	2	>	2	>	8	>	
3043	>	1948	>	30	>	4	>	3	>	3	>	1020	>	
3053	>	1949	>	30	>	5	>	3	>	3	>	459	>	
3063	>	1950	>	30	>	6	>	3	>	3	>	225	>	
3073	>	1951	>	30	>	7	>	3	>	3	>	142	>	
3083	>	1952	>	30	>	8	>	3	>	3	>	93	>	
3093	>	1953	>	30	>	9	>	3	>	3	>	66	>	
30103	>	1954	>	30	>	10	>	3	>	3	>	46	>	
30113	>	1955	>	30	>	11	>	3	>	3	>	37	>	
30133	>	1956	>	30	>	13	>	3	>	3	>	24	>	
30153	>	1957	>	30	>	15	>	3	>	3	>	15	>	
3064	>	1958	>	30	>	6	>	4	>	4	>	2171	>	
3074	>	1959	>	30	>	7	>	4	>	4	>	1067	>	
3084	>	1960	>	30	>	8	>	4	>	4	>	559	>	
3094	>	1961	>	30	>	9	>	4	>	4	>	345	>	
30104	>	1962	>	30	>	10	>	4	>	4	>	209	>	
30114	>	1963	>	30	>	11	>	4	>	4	>	133	>	
30124	>	1964	>	30	>	12	>	4	>	4	>	96	>	
30134	>	1965	>	30	>	13	>	4	>	4	>	73	>	
30144	>	1966	>	30	>	14	>	4	>	4	>	48	>	
30154	>	1967	>	30	>	15	>	4	>	4	>	31	>	
30164	>	1968	>	30	>	16	>	4	>	4	>	29	>	
3065	>	1969	>	30	>	6	>	5	>	5	>	25015	>	
3075	>	1970	>	30	>	7	>	5	>	5	>	7780	>	
3085	>	1971	>	30	>	8	>	5	>	5	>	3763	>	
3095	>	1972	>	30	>	9	>	5	>	5	>	1984	>	
30105	>	1973	>	30	>	10	>	5	>	5	>	1096	>	
30115	>	1974	>	30	>	11	>	5	>	5	>	634	>	
30125	>	1975	>	30	>	12	>	5	>	5	>	349	>	
30135	>	1976	>	30	>	13	>	5	>	5	>	252	>	
30145	>	1977	>	30	>	14	>	5	>	5	>	162	>	
30155	>	1978	>	30	>	15	>	5	>	5	>	94	>	
30165	>	1979	>	30	>	16	>	5	>	5	>	62	>	
3076	>	1980	>	30	>	7	>	6	>	6	>	99676	>	
3086	>	1981	>	30	>	8	>	6	>	6	>	28597	>	
3096	>	1982	>	30	>	9	>	6	>	6	>	11826	>	
30106	>	1983	>	30	>	10	>	6	>	6	>	5284	>	
30116	>	1984	>	30	>	11	>	6	>	6	>	2877	>	
30126	>	1985	>	30	>	12	>	6	>	6	>	1660	>	
30136	>	1986	>	30	>	13	>	6	>	6	>	979	>	
30146	>	1987	>	30	>	14	>	6	>	6	>	572	>	
30156	>	1988	>	30	>	15	>	6	>	6	>	330	>	
30166	>	1989	>	30	>	16	>	6	>	6	>	176	>	
3097	>	1990	>	30	>	9	>	7	>	7	>	88420	>	
30107	>	1991	>	30	>	10	>	7	>	7	>	32627	>	
30117	>	1992	>	30	>	11	>	7	>	7	>	14800	>	
30127	>	1993	>	30	>	12	>	7	>	7	>	6847	>	
30233	>	1994	>	30	>	23	>	3	>	3	>	4	>	
30194	>	1995	>	30	>	19	>	4	>	4	>	17	>	
30137	>	1996	>	30	>	13	>	7	>	7	>	3627	>	
30147	>	1997	>	30	>	14	>	7	>	7	>	1805	>	
30157	>	1998	>	30	>	15	>	7	>	7	>	1062	>	
30167	>	1999	>	30	>	16	>	7	>	7	>	610	>	
30138	>	2000	>	30	>	13	>	8	>	8	>	15659	>	
30148	>	2001	>	30	>	14	>	8	>	8	>	7323	>	
30158	>	2002	>	30	>	15	>	8	>	8	>	3534	>	
30168	>	2003	>	30	>	16	>	8	>	8	>	1801	>	
30257	>	2004	>	30	>	25	>	7	>	7	>	14	>	
30204	>	2005	>	30	>	20	>	4	>	4	>	13	>	
30128	>	2006	>	30	>	12	>	8	>	8	>	33495	>	
30118	>	2007	>	30	>	11	>	8	>	8	>	85697	>	
30122	>	2008	>	30	>	12	>	2	>	2	>	9	>	
30123	>	2009	>	30	>	12	>	3	>	3	>	30	>	
30142	>	2010	>	30	>	14	>	2	>	2	>	7	>	
30143	>	2011	>	30	>	14	>	3	>	3	>	15	>	
30152	>	2012	>	30	>	15	>	2	>	2	>	6	>	
30163	>	2013	>	30	>	16	>	3	>	3	>	13	>	
30176	>	2014	>	30	>	17	>	6	>	6	>	121	>	
30177	>	2015	>	30	>	17	>	7	>	7	>	334	>	
30203	>	2016	>	30	>	20	>	3	>	3	>	6	>	
30213	>	2017	>	30	>	21	>	3	>	3	>	6	>	
30214	>	2018	>	30	>	21	>	4	>	4	>	10	>	
30223	>	2019	>	30	>	22	>	3	>	3	>	5	>	
30224	>	2020	>	30	>	22	>	4	>	4	>	8	>	
30242	>	2021	>	30	>	24	>	2	>	2	>	3	>	
30243	>	2022	>	30	>	24	>	3	>	3	>	4	>	
30244	>	2023	>	30	>	24	>	4	>	4	>	5	>	
30245	>	2024	>	30	>	24	>	5	>	5	>	8	>	
30252	>	2025	>	30	>	25	>	2	>	2	>	3	>	
30253	>	2026	>	30	>	25	>	3	>	3	>	4	>	
30254	>	2027	>	30	>	25	>	4	>	4	>	5	>	
3054	>	2028	>	30	>	5	>	4	>	4	>	5820	>	
3082	>	2029	>	30	>	8	>	2	>	2	>	19	>	
30173	>	2030	>	30	>	17	>	3	>	3	>	11	>	
30193	>	2031	>	30	>	19	>	3	>	3	>	8	>	
30172	>	2032	>	30	>	17	>	2	>	2	>	5	>	
30192	>	2033	>	30	>	19	>	2	>	2	>	4	>	
30232	>	2034	>	30	>	23	>	2	>	2	>	3	>	
30234	>	2035	>	30	>	23	>	4	>	4	>	7	>	
30174	>	2036	>	30	>	17	>	4	>	4	>	26	>	
3132	>	2037	>	31	>	3	>	2	>	2	>	155	>	
3142	>	2038	>	31	>	4	>	2	>	2	>	78	>	
3152	>	2039	>	31	>	5	>	2	>	2	>	50	>	
3162	>	2040	>	31	>	6	>	2	>	2	>	31	>	
3172	>	2041	>	31	>	7	>	2	>	2	>	26	>	
3182	>	2042	>	31	>	8	>	2	>	2	>	20	>	
3192	>	2043	>	31	>	9	>	2	>	2	>	17	>	
31102	>	2044	>	31	>	10	>	2	>	2	>	13	>	
31112	>	2045	>	31	>	11	>	2	>	2	>	12	>	
31122	>	2046	>	31	>	12	>	2	>	2	>	10	>	
31132	>	2047	>	31	>	13	>	2	>	2	>	8	>	
31142	>	2048	>	31	>	14	>	2	>	2	>	7	>	
31152	>	2049	>	31	>	15	>	2	>	2	>	7	>	
31162	>	2050	>	31	>	16	>	2	>	2	>	6	>	
3143	>	2051	>	31	>	4	>	3	>	3	>	1165	>	
3153	>	2052	>	31	>	5	>	3	>	3	>	504	>	
3163	>	2053	>	31	>	6	>	3	>	3	>	273	>	
3173	>	2054	>	31	>	7	>	3	>	3	>	153	>	
3183	>	2055	>	31	>	8	>	3	>	3	>	104	>	
3193	>	2056	>	31	>	9	>	3	>	3	>	73	>	
31103	>	2057	>	31	>	10	>	3	>	3	>	48	>	
31113	>	2058	>	31	>	11	>	3	>	3	>	39	>	
31123	>	2059	>	31	>	12	>	3	>	3	>	32	>	
31133	>	2060	>	31	>	13	>	3	>	3	>	26	>	
31163	>	2061	>	31	>	16	>	3	>	3	>	14	>	
3154	>	2062	>	31	>	5	>	4	>	4	>	6495	>	
3164	>	2063	>	31	>	6	>	4	>	4	>	2565	>	
3174	>	2064	>	31	>	7	>	4	>	4	>	1122	>	
3184	>	2065	>	31	>	8	>	4	>	4	>	615	>	
3194	>	2066	>	31	>	9	>	4	>	4	>	385	>	
31104	>	2067	>	31	>	10	>	4	>	4	>	255	>	
31114	>	2068	>	31	>	11	>	4	>	4	>	153	>	
31124	>	2069	>	31	>	12	>	4	>	4	>	111	>	
31134	>	2070	>	31	>	13	>	4	>	4	>	80	>	
31144	>	2071	>	31	>	14	>	4	>	4	>	60	>	
31154	>	2072	>	31	>	15	>	4	>	4	>	31	>	
31164	>	2073	>	31	>	16	>	4	>	4	>	30	>	
3165	>	2074	>	31	>	6	>	5	>	5	>	30833	>	
3175	>	2075	>	31	>	7	>	5	>	5	>	9927	>	
3185	>	2076	>	31	>	8	>	5	>	5	>	4502	>	
3195	>	2077	>	31	>	9	>	5	>	5	>	2349	>	
31105	>	2078	>	31	>	10	>	5	>	5	>	1335	>	
31115	>	2079	>	31	>	11	>	5	>	5	>	783	>	
31125	>	2080	>	31	>	12	>	5	>	5	>	429	>	
31135	>	2081	>	31	>	13	>	5	>	5	>	287	>	
31145	>	2082	>	31	>	14	>	5	>	5	>	189	>	
31155	>	2083	>	31	>	15	>	5	>	5	>	122	>	
31165	>	2084	>	31	>	16	>	5	>	5	>	62	>	
3176	>	2085	>	31	>	7	>	6	>	6	>	123681	>	
3186	>	2086	>	31	>	8	>	6	>	6	>	36087	>	
3196	>	2087	>	31	>	9	>	6	>	6	>	15083	>	
31106	>	2088	>	31	>	10	>	6	>	6	>	6761	>	
31116	>	2089	>	31	>	11	>	6	>	6	>	3658	>	
31126	>	2090	>	31	>	12	>	6	>	6	>	2060	>	
31136	>	2091	>	31	>	13	>	6	>	6	>	1233	>	
31146	>	2092	>	31	>	14	>	6	>	6	>	706	>	
31156	>	2093	>	31	>	15	>	6	>	6	>	434	>	
31166	>	2094	>	31	>	16	>	6	>	6	>	262	>	
3197	>	2095	>	31	>	9	>	7	>	7	>	115291	>	
31107	>	2096	>	31	>	10	>	7	>	7	>	43889	>	
31117	>	2097	>	31	>	11	>	7	>	7	>	17967	>	
31127	>	2098	>	31	>	12	>	7	>	7	>	9650	>	
31233	>	2099	>	31	>	23	>	3	>	3	>	5	>	
31253	>	2100	>	31	>	25	>	3	>	3	>	4	>	
31194	>	2101	>	31	>	19	>	4	>	4	>	19	>	
31245	>	2102	>	31	>	24	>	5	>	5	>	11	>	
31137	>	2103	>	31	>	13	>	7	>	7	>	4660	>	
31147	>	2104	>	31	>	14	>	7	>	7	>	2623	>	
31157	>	2105	>	31	>	15	>	7	>	7	>	1307	>	
31167	>	2106	>	31	>	16	>	7	>	7	>	814	>	
31138	>	2107	>	31	>	13	>	8	>	8	>	21851	>	
31148	>	2108	>	31	>	14	>	8	>	8	>	10243	>	
31158	>	2109	>	31	>	15	>	8	>	8	>	4343	>	
31168	>	2110	>	31	>	16	>	8	>	8	>	2628	>	
31204	>	2111	>	31	>	20	>	4	>	4	>	16	>	
31128	>	2112	>	31	>	12	>	8	>	8	>	47802	>	
31118	>	2113	>	31	>	11	>	8	>	8	>	114406	>	
31143	>	2114	>	31	>	14	>	3	>	3	>	21	>	
31153	>	2115	>	31	>	15	>	3	>	3	>	15	>	
31174	>	2116	>	31	>	17	>	4	>	4	>	28	>	
31175	>	2117	>	31	>	17	>	5	>	5	>	59	>	
31176	>	2118	>	31	>	17	>	6	>	6	>	133	>	
31178	>	2119	>	31	>	17	>	8	>	8	>	1428	>	
31243	>	2120	>	31	>	24	>	3	>	3	>	4	>	
31255	>	2121	>	31	>	25	>	5	>	5	>	8	>	
31173	>	2122	>	31	>	17	>	3	>	3	>	12	>	
31183	>	2123	>	31	>	18	>	3	>	3	>	11	>	
31193	>	2124	>	31	>	19	>	3	>	3	>	9	>	
31203	>	2125	>	31	>	20	>	3	>	3	>	8	>	
31172	>	2126	>	31	>	17	>	2	>	2	>	6	>	
31182	>	2127	>	31	>	18	>	2	>	2	>	5	>	
31192	>	2128	>	31	>	19	>	2	>	2	>	4	>	
31202	>	2129	>	31	>	20	>	2	>	2	>	4	>	
31212	>	2130	>	31	>	21	>	2	>	2	>	3	>	
31222	>	2131	>	31	>	22	>	2	>	2	>	3	>	
31232	>	2132	>	31	>	23	>	2	>	2	>	3	>	
31242	>	2133	>	31	>	24	>	2	>	2	>	3	>	
31252	>	2134	>	31	>	25	>	2	>	2	>	3	>	
31213	>	2135	>	31	>	21	>	3	>	3	>	6	>	
31223	>	2136	>	31	>	22	>	3	>	3	>	6	>	
31234	>	2137	>	31	>	23	>	4	>	4	>	8	>	
31244	>	2138	>	31	>	24	>	4	>	4	>	7	>	
31254	>	2139	>	31	>	25	>	4	>	4	>	5	>	
31205	>	2140	>	31	>	20	>	5	>	5	>	32	>	
31224	>	2141	>	31	>	22	>	4	>	4	>	10	>	
31218	>	2142	>	31	>	21	>	8	>	8	>	173	>	
31235	>	2143	>	31	>	23	>	5	>	5	>	13	>	
31216	>	2144	>	31	>	21	>	6	>	6	>	45	>	
31247	>	2145	>	31	>	24	>	7	>	7	>	24	>	
31248	>	2146	>	31	>	24	>	8	>	8	>	38	>	
31237	>	2147	>	31	>	23	>	7	>	7	>	29	>	
31215	>	2148	>	31	>	21	>	5	>	5	>	23	>	
31208	>	2149	>	31	>	20	>	8	>	8	>	275	>	
31206	>	2150	>	31	>	20	>	6	>	6	>	68	>	
31186	>	2151	>	31	>	18	>	6	>	6	>	110	>	
31185	>	2152	>	31	>	18	>	5	>	5	>	52	>	
31225	>	2153	>	31	>	22	>	5	>	5	>	18	>	
31195	>	2154	>	31	>	19	>	5	>	5	>	40	>	
31184	>	2155	>	31	>	18	>	4	>	4	>	23	>	
31214	>	2156	>	31	>	21	>	4	>	4	>	12	>	
31227	>	2157	>	31	>	22	>	7	>	7	>	51	>	
31238	>	2158	>	31	>	23	>	8	>	8	>	45	>	
31188	>	2159	>	31	>	18	>	8	>	8	>	778	>	
31246	>	2160	>	31	>	24	>	6	>	6	>	17	>	
31207	>	2161	>	31	>	20	>	7	>	7	>	131	>	
31196	>	2162	>	31	>	19	>	6	>	6	>	84	>	
31197	>	2163	>	31	>	19	>	7	>	7	>	169	>	
31177	>	2164	>	31	>	17	>	7	>	7	>	460	>	
31217	>	2165	>	31	>	21	>	7	>	7	>	90	>	
31198	>	2166	>	31	>	19	>	8	>	8	>	406	>	
31256	>	2167	>	31	>	25	>	6	>	6	>	12	>	
31228	>	2168	>	31	>	22	>	8	>	8	>	96	>	
31187	>	2169	>	31	>	18	>	7	>	7	>	261	>	
31257	>	2170	>	31	>	25	>	7	>	7	>	17	>	
31236	>	2171	>	31	>	23	>	6	>	6	>	20	>	
31226	>	2172	>	31	>	22	>	6	>	6	>	29	>	
31258	>	2173	>	31	>	25	>	8	>	8	>	25	>	
32224	>	2174	>	32	>	22	>	4	>	4	>	11	>	
32214	>	2175	>	32	>	21	>	4	>	4	>	15	>	
32194	>	2176	>	32	>	19	>	4	>	4	>	22	>	
32227	>	2177	>	32	>	22	>	7	>	7	>	74	>	
32196	>	2178	>	32	>	19	>	6	>	6	>	100	>	
32208	>	2179	>	32	>	20	>	8	>	8	>	350	>	
32205	>	2180	>	32	>	20	>	5	>	5	>	34	>	
32207	>	2181	>	32	>	20	>	7	>	7	>	156	>	
32186	>	2182	>	32	>	18	>	6	>	6	>	119	>	
32237	>	2183	>	32	>	23	>	7	>	7	>	45	>	
32197	>	2184	>	32	>	19	>	7	>	7	>	225	>	
32246	>	2185	>	32	>	24	>	6	>	6	>	19	>	
32226	>	2186	>	32	>	22	>	6	>	6	>	38	>	
32218	>	2187	>	32	>	21	>	8	>	8	>	226	>	
32236	>	2188	>	32	>	23	>	6	>	6	>	27	>	
32256	>	2189	>	32	>	25	>	6	>	6	>	16	>	
32198	>	2190	>	32	>	19	>	8	>	8	>	608	>	
32238	>	2191	>	32	>	23	>	8	>	8	>	81	>	
32188	>	2192	>	32	>	18	>	8	>	8	>	1092	>	
32235	>	2193	>	32	>	23	>	5	>	5	>	16	>	
3282	>	2194	>	32	>	8	>	2	>	2	>	20	>	
32222	>	2195	>	32	>	22	>	2	>	2	>	3	>	
32242	>	2196	>	32	>	24	>	2	>	2	>	3	>	
3272	>	2197	>	32	>	7	>	2	>	2	>	28	>	
32182	>	2198	>	32	>	18	>	2	>	2	>	5	>	
3232	>	2199	>	32	>	3	>	2	>	2	>	171	>	
3242	>	2200	>	32	>	4	>	2	>	2	>	88	>	
3252	>	2201	>	32	>	5	>	2	>	2	>	52	>	
3262	>	2202	>	32	>	6	>	2	>	2	>	38	>	
3292	>	2203	>	32	>	9	>	2	>	2	>	18	>	
32102	>	2204	>	32	>	10	>	2	>	2	>	14	>	
32112	>	2205	>	32	>	11	>	2	>	2	>	12	>	
32132	>	2206	>	32	>	13	>	2	>	2	>	9	>	
32142	>	2207	>	32	>	14	>	2	>	2	>	7	>	
32152	>	2208	>	32	>	15	>	2	>	2	>	7	>	
3253	>	2209	>	32	>	5	>	3	>	3	>	568	>	
3263	>	2210	>	32	>	6	>	3	>	3	>	300	>	
3273	>	2211	>	32	>	7	>	3	>	3	>	165	>	
3283	>	2212	>	32	>	8	>	3	>	3	>	106	>	
3293	>	2213	>	32	>	9	>	3	>	3	>	77	>	
32103	>	2214	>	32	>	10	>	3	>	3	>	60	>	
32113	>	2215	>	32	>	11	>	3	>	3	>	40	>	
32123	>	2216	>	32	>	12	>	3	>	3	>	32	>	
32133	>	2217	>	32	>	13	>	3	>	3	>	29	>	
32143	>	2218	>	32	>	14	>	3	>	3	>	22	>	
32153	>	2219	>	32	>	15	>	3	>	3	>	18	>	
3254	>	2220	>	32	>	5	>	4	>	4	>	7569	>	
3264	>	2221	>	32	>	6	>	4	>	4	>	2791	>	
3274	>	2222	>	32	>	7	>	4	>	4	>	1387	>	
3284	>	2223	>	32	>	8	>	4	>	4	>	620	>	
3294	>	2224	>	32	>	9	>	4	>	4	>	428	>	
32104	>	2225	>	32	>	10	>	4	>	4	>	297	>	
32114	>	2226	>	32	>	11	>	4	>	4	>	176	>	
32144	>	2227	>	32	>	14	>	4	>	4	>	67	>	
32154	>	2228	>	32	>	15	>	4	>	4	>	49	>	
3265	>	2229	>	32	>	6	>	5	>	5	>	35216	>	
3275	>	2230	>	32	>	7	>	5	>	5	>	12274	>	
3285	>	2231	>	32	>	8	>	5	>	5	>	4652	>	
3295	>	2232	>	32	>	9	>	5	>	5	>	2650	>	
32105	>	2233	>	32	>	10	>	5	>	5	>	1624	>	
32115	>	2234	>	32	>	11	>	5	>	5	>	972	>	
32125	>	2235	>	32	>	12	>	5	>	5	>	543	>	
32135	>	2236	>	32	>	13	>	5	>	5	>	341	>	
32145	>	2237	>	32	>	14	>	5	>	5	>	237	>	
32155	>	2238	>	32	>	15	>	5	>	5	>	154	>	
32165	>	2239	>	32	>	16	>	5	>	5	>	62	>	
3276	>	2240	>	32	>	7	>	6	>	6	>	154453	>	
3286	>	2241	>	32	>	8	>	6	>	6	>	45787	>	
3296	>	2242	>	32	>	9	>	6	>	6	>	19046	>	
32106	>	2243	>	32	>	10	>	6	>	6	>	8967	>	
32126	>	2244	>	32	>	12	>	6	>	6	>	2692	>	
32136	>	2245	>	32	>	13	>	6	>	6	>	1582	>	
32146	>	2246	>	32	>	14	>	6	>	6	>	912	>	
32156	>	2247	>	32	>	15	>	6	>	6	>	534	>	
32166	>	2248	>	32	>	16	>	6	>	6	>	286	>	
3297	>	2249	>	32	>	9	>	7	>	7	>	150678	>	
32107	>	2250	>	32	>	10	>	7	>	7	>	56557	>	
32117	>	2251	>	32	>	11	>	7	>	7	>	24353	>	
32127	>	2252	>	32	>	12	>	7	>	7	>	11973	>	
32233	>	2253	>	32	>	23	>	3	>	3	>	5	>	
32253	>	2254	>	32	>	25	>	3	>	3	>	4	>	
32137	>	2255	>	32	>	13	>	7	>	7	>	5858	>	
32147	>	2256	>	32	>	14	>	7	>	7	>	3315	>	
32157	>	2257	>	32	>	15	>	7	>	7	>	1922	>	
32167	>	2258	>	32	>	16	>	7	>	7	>	1020	>	
32138	>	2259	>	32	>	13	>	8	>	8	>	30164	>	
32148	>	2260	>	32	>	14	>	8	>	8	>	13666	>	
32158	>	2261	>	32	>	15	>	8	>	8	>	6892	>	
32168	>	2262	>	32	>	16	>	8	>	8	>	3301	>	
32118	>	2263	>	32	>	11	>	8	>	8	>	157895	>	
32124	>	2264	>	32	>	12	>	4	>	4	>	123	>	
32134	>	2265	>	32	>	13	>	4	>	4	>	96	>	
32162	>	2266	>	32	>	16	>	2	>	2	>	6	>	
32163	>	2267	>	32	>	16	>	3	>	3	>	14	>	
32164	>	2268	>	32	>	16	>	4	>	4	>	30	>	
32174	>	2269	>	32	>	17	>	4	>	4	>	29	>	
32175	>	2270	>	32	>	17	>	5	>	5	>	62	>	
32176	>	2271	>	32	>	17	>	6	>	6	>	192	>	
32177	>	2272	>	32	>	17	>	7	>	7	>	625	>	
32178	>	2273	>	32	>	17	>	8	>	8	>	1867	>	
32183	>	2274	>	32	>	18	>	3	>	3	>	11	>	
32184	>	2275	>	32	>	18	>	4	>	4	>	26	>	
32185	>	2276	>	32	>	18	>	5	>	5	>	56	>	
32202	>	2277	>	32	>	20	>	2	>	2	>	4	>	
32203	>	2278	>	32	>	20	>	3	>	3	>	8	>	
32204	>	2279	>	32	>	20	>	4	>	4	>	18	>	
32243	>	2280	>	32	>	24	>	3	>	3	>	4	>	
32244	>	2281	>	32	>	24	>	4	>	4	>	7	>	
32245	>	2282	>	32	>	24	>	5	>	5	>	12	>	
3243	>	2283	>	32	>	4	>	3	>	3	>	1240	>	
32128	>	2284	>	32	>	12	>	8	>	8	>	48939	>	
32116	>	2285	>	32	>	11	>	6	>	6	>	4831	>	
32173	>	2286	>	32	>	17	>	3	>	3	>	14	>	
32193	>	2287	>	32	>	19	>	3	>	3	>	11	>	
32172	>	2288	>	32	>	17	>	2	>	2	>	6	>	
32192	>	2289	>	32	>	19	>	2	>	2	>	5	>	
32212	>	2290	>	32	>	21	>	2	>	2	>	4	>	
32232	>	2291	>	32	>	23	>	2	>	2	>	3	>	
32252	>	2292	>	32	>	25	>	2	>	2	>	3	>	
32213	>	2293	>	32	>	21	>	3	>	3	>	7	>	
32254	>	2294	>	32	>	25	>	4	>	4	>	6	>	
32122	>	2295	>	32	>	12	>	2	>	2	>	10	>	
32195	>	2296	>	32	>	19	>	5	>	5	>	47	>	
32215	>	2297	>	32	>	21	>	5	>	5	>	30	>	
32234	>	2298	>	32	>	23	>	4	>	4	>	9	>	
32225	>	2299	>	32	>	22	>	5	>	5	>	20	>	
32228	>	2300	>	32	>	22	>	8	>	8	>	150	>	
32257	>	2301	>	32	>	25	>	7	>	7	>	22	>	
32187	>	2302	>	32	>	18	>	7	>	7	>	369	>	
32216	>	2303	>	32	>	21	>	6	>	6	>	61	>	
32206	>	2304	>	32	>	20	>	6	>	6	>	76	>	
32223	>	2305	>	32	>	22	>	3	>	3	>	6	>	
32247	>	2306	>	32	>	24	>	7	>	7	>	28	>	
32258	>	2307	>	32	>	25	>	8	>	8	>	34	>	
32255	>	2308	>	32	>	25	>	5	>	5	>	10	>	
32248	>	2309	>	32	>	24	>	8	>	8	>	43	>	
32217	>	2310	>	32	>	21	>	7	>	7	>	119	>	
33236	>	2311	>	33	>	23	>	6	>	6	>	34	>	
33225	>	2312	>	33	>	22	>	5	>	5	>	27	>	
33207	>	2313	>	33	>	20	>	7	>	7	>	216	>	
3394	>	2314	>	33	>	9	>	4	>	4	>	461	>	
33257	>	2315	>	33	>	25	>	7	>	7	>	27	>	
33227	>	2316	>	33	>	22	>	7	>	7	>	99	>	
33196	>	2317	>	33	>	19	>	6	>	6	>	112	>	
33245	>	2318	>	33	>	24	>	5	>	5	>	15	>	
33258	>	2319	>	33	>	25	>	8	>	8	>	41	>	
33246	>	2320	>	33	>	24	>	6	>	6	>	25	>	
3353	>	2321	>	33	>	5	>	3	>	3	>	627	>	
33113	>	2322	>	33	>	11	>	3	>	3	>	46	>	
33224	>	2323	>	33	>	22	>	4	>	4	>	14	>	
33185	>	2324	>	33	>	18	>	5	>	5	>	61	>	
33184	>	2325	>	33	>	18	>	4	>	4	>	28	>	
3365	>	2326	>	33	>	6	>	5	>	5	>	42785	>	
33135	>	2327	>	33	>	13	>	5	>	5	>	436	>	
33194	>	2328	>	33	>	19	>	4	>	4	>	24	>	
33234	>	2329	>	33	>	23	>	4	>	4	>	10	>	
33204	>	2330	>	33	>	20	>	4	>	4	>	20	>	
33193	>	2331	>	33	>	19	>	3	>	3	>	11	>	
33205	>	2332	>	33	>	20	>	5	>	5	>	43	>	
33216	>	2333	>	33	>	21	>	6	>	6	>	71	>	
33206	>	2334	>	33	>	20	>	6	>	6	>	87	>	
33187	>	2335	>	33	>	18	>	7	>	7	>	520	>	
33197	>	2336	>	33	>	19	>	7	>	7	>	301	>	
33215	>	2337	>	33	>	21	>	5	>	5	>	34	>	
33186	>	2338	>	33	>	18	>	6	>	6	>	161	>	
33228	>	2339	>	33	>	22	>	8	>	8	>	203	>	
33248	>	2340	>	33	>	24	>	8	>	8	>	69	>	
33208	>	2341	>	33	>	20	>	8	>	8	>	524	>	
33226	>	2342	>	33	>	22	>	6	>	6	>	51	>	
33256	>	2343	>	33	>	25	>	6	>	6	>	18	>	
33198	>	2344	>	33	>	19	>	8	>	8	>	860	>	
33144	>	2345	>	33	>	14	>	4	>	4	>	79	>	
33214	>	2346	>	33	>	21	>	4	>	4	>	17	>	
33156	>	2347	>	33	>	15	>	6	>	6	>	676	>	
33145	>	2348	>	33	>	14	>	5	>	5	>	274	>	
33247	>	2349	>	33	>	24	>	7	>	7	>	41	>	
33235	>	2350	>	33	>	23	>	5	>	5	>	19	>	
33238	>	2351	>	33	>	23	>	8	>	8	>	121	>	
33218	>	2352	>	33	>	21	>	8	>	8	>	295	>	
33237	>	2353	>	33	>	23	>	7	>	7	>	62	>	
3395	>	2354	>	33	>	9	>	5	>	5	>	3251	>	
3396	>	2355	>	33	>	9	>	6	>	6	>	23217	>	
33154	>	2356	>	33	>	15	>	4	>	4	>	57	>	
33122	>	2357	>	33	>	12	>	2	>	2	>	11	>	
33152	>	2358	>	33	>	15	>	2	>	2	>	7	>	
33217	>	2359	>	33	>	21	>	7	>	7	>	141	>	
33104	>	2360	>	33	>	10	>	4	>	4	>	349	>	
33254	>	2361	>	33	>	25	>	4	>	4	>	7	>	
33174	>	2362	>	33	>	17	>	4	>	4	>	30	>	
33175	>	2363	>	33	>	17	>	5	>	5	>	62	>	
33176	>	2364	>	33	>	17	>	6	>	6	>	224	>	
33177	>	2365	>	33	>	17	>	7	>	7	>	835	>	
33178	>	2366	>	33	>	17	>	8	>	8	>	2690	>	
33183	>	2367	>	33	>	18	>	3	>	3	>	11	>	
33188	>	2368	>	33	>	18	>	8	>	8	>	1564	>	
33212	>	2369	>	33	>	21	>	2	>	2	>	4	>	
33213	>	2370	>	33	>	21	>	3	>	3	>	8	>	
33223	>	2371	>	33	>	22	>	3	>	3	>	7	>	
33233	>	2372	>	33	>	23	>	3	>	3	>	6	>	
33242	>	2373	>	33	>	24	>	2	>	2	>	3	>	
33243	>	2374	>	33	>	24	>	3	>	3	>	5	>	
33244	>	2375	>	33	>	24	>	4	>	4	>	9	>	
33253	>	2376	>	33	>	25	>	3	>	3	>	4	>	
33255	>	2377	>	33	>	25	>	5	>	5	>	12	>	
3383	>	2378	>	33	>	8	>	3	>	3	>	127	>	
3384	>	2379	>	33	>	8	>	4	>	4	>	785	>	
3385	>	2380	>	33	>	8	>	5	>	5	>	6038	>	
33164	>	2381	>	33	>	16	>	4	>	4	>	39	>	
33165	>	2382	>	33	>	16	>	5	>	5	>	111	>	
33166	>	2383	>	33	>	16	>	6	>	6	>	415	>	
33167	>	2384	>	33	>	16	>	7	>	7	>	1390	>	
33143	>	2385	>	33	>	14	>	3	>	3	>	26	>	
33146	>	2386	>	33	>	14	>	6	>	6	>	1123	>	
33147	>	2387	>	33	>	14	>	7	>	7	>	4504	>	
33103	>	2388	>	33	>	10	>	3	>	3	>	66	>	
33105	>	2389	>	33	>	10	>	5	>	5	>	1934	>	
33112	>	2390	>	33	>	11	>	2	>	2	>	13	>	
33132	>	2391	>	33	>	13	>	2	>	2	>	10	>	
33142	>	2392	>	33	>	14	>	2	>	2	>	8	>	
